6969	William Paulet, 1st Marquess of Winchester	Children	John Paulet, 2nd Marquess of Winchester	Section	2	John Paulet, 2nd Marquess of Winchester	exact	 *  John Paulet, 2nd Marquess of Winchester	http://nif.dbpedia.org/wiki/en/William_Paulet,_1st_Marquess_of_Winchester?dbpv=2016-10&nif=phrase&char=2018,2058
6971	John Wanamaker	Children	Rodman Wanamaker	Section	1	Rodman Wanamaker	exact	 *  Thomas Brown Wanamaker (1862–1908), who married Mary Lowber Welch (1864–1929)  *  Lewis Rodman Wanamaker	http://nif.dbpedia.org/wiki/en/John_Wanamaker?dbpv=2016-10&nif=phrase&char=1706,1722
6972	Marian Montagu Douglas Scott	Children	Ronald Ferguson	Section	2	Ronald Ferguson	exact	 *  John Andrew Ferguson (21 January 1929 – 1939)  *  Ronald Ferguson	http://nif.dbpedia.org/wiki/en/Marian_Montagu_Douglas_Scott?dbpv=2016-10&nif=phrase&char=1111,1127
6972	Marian Montagu Douglas Scott	Children	Ronald Ferguson	Section	3	Ronald Ferguson	exact	Lady Elmhirst died on Wednesday, 11 December 1996, at Dummer, Hampshire, in her 88th year. She was predeceased by two husbands, Andrew Ferguson (4 August 1966) and Sir Thomas Elmhirst (6 November 1982), and her first-born son John Ferguson (d. 1939). At the time of her death, she was survived by her son, Major Ronald Ferguson	http://nif.dbpedia.org/wiki/en/Marian_Montagu_Douglas_Scott?dbpv=2016-10&nif=phrase&char=2067,2082
6975	Charles Wertenbaker	Children	Timberlake Wertenbaker	Section	2	Timberlake Wertenbaker	exact	They had a son, Dr. Christian Wertenbaker, and a daughter, Timberlake Wertenbaker	http://nif.dbpedia.org/wiki/en/Charles_Wertenbaker?dbpv=2016-10&nif=phrase&char=2097,2119
6977	John Young (Hawaii)	Children	Keoni Ana	Section	2	Keoni Ana	exact	Four children were born to John Young's second marriage. Fanny Kekelaokalani, his eldest daughter married George Naʻea and gave birth to a daughter, Emma, who would later marry King Kamehameha IV. Grace Kamaʻikuʻi Young married Thomas Charles Byde Rooke and adopted her niece Emma. John Kalaipaihala Young Jr. known as Keoni Ana	http://nif.dbpedia.org/wiki/en/John_Young_(Hawaii)?dbpv=2016-10&nif=phrase&char=6009,6018
6978	Early life and career of Suharto	Children	Siti Hardiyanti Rukmana	Section	2.2	Siti Hardiyanti Rukmana	exact	On 26 December 1947, Suharto married Siti Hartinah (known as Madam Tien), the daughter of a minor noble in the Mangkunegaran royal house of Solo. The arranged marriage was enduring and supportive, lasting until Tien's death in 1996. The couple had six children: Siti Hardiyanti Rukmana	http://nif.dbpedia.org/wiki/en/Early_life_and_career_of_Suharto?dbpv=2016-10&nif=phrase&char=11681,11704
6979	Herbert Standing	Children	Wyndham Standing	Abstract	0	Wyndham Standing	exact	Standing's children include Guy Standing, Wyndham Standing	http://nif.dbpedia.org/wiki/en/Herbert_Standing?dbpv=2016-10&nif=phrase&char=405,421
6981	Mary Ann Pascal	Children	Andrew Pascal	Section	2	Andrew Pascal	exact	Pascal is married to Michael Pascal, a former marketing executive for the Golden Nugget Hotel and Casino whose sister, Elaine Wynn, was formerly married to billionare Steve Wynn. Michael later became senior executive host for Wynn Las Vegas until February 2015. Mary Ann has a stepson, Andrew Pascal	http://nif.dbpedia.org/wiki/en/Mary_Ann_Pascal?dbpv=2016-10&nif=phrase&char=2990,3003
6986	Sheila Frazier	Children	Derek McKeith	Section	2	Derek McKeith	exact	Riding home one day on the subway, Frazier was approached by a man who asked her if she had ever considered modeling. Feeling that he was legitimate, she followed up on the contact, doing photo sessions with his boss, Bert Andrews. She began to do runway modeling and print work but did not like the focus of attention on her. At some point she met Richard Roundtree who suggested she audition for the Negro Ensemble Company. Remembering Richard Roundtree's advice to focus on the part she was acting Frazier was amazed to find that she had overcome her stuttering. Five months later she auditioned for the film Super Fly, winning the role of Georgia, the lead actress. She went on to work in many film and television productions, including Three the Hard Way. In 1980 she hosted a community affairs show on KNXT-TV in Los Angeles. She worked as a story editor at Richard Pryor's Indigo Productions. Frazier resides in Los Angeles with her husband John Atchison. She has a son, music producer, Derek McKeith	http://nif.dbpedia.org/wiki/en/Sheila_Frazier?dbpv=2016-10&nif=phrase&char=2423,2436
6991	Jagathy N. K. Achary	Children	Jagathy Sreekumar	Abstract	0	Jagathy Sreekumar	exact	Jagathy N. K. Achary (1924–1997) was an Indian dramatist and writer who also worked on Malayalam films. He is the father of popular Malayalam film actor Jagathy Sreekumar	http://nif.dbpedia.org/wiki/en/Jagathy_N._K._Achary?dbpv=2016-10&nif=phrase&char=153,170
6994	Thomas Jefferson	Children	Martha Jefferson Randolph	Section	4.5	Martha Jefferson Randolph	exact	Jefferson died deeply in debt, unable to pass on his estate freely to his heirs. He gave instructions in his will for disposal of his assets, including the freeing of Sally Hemings' children; but his estate, possessions, and slaves were sold at public auctions starting in 1827. In 1831, Monticello was sold by Martha Jefferson Randolph	http://nif.dbpedia.org/wiki/en/Thomas_Jefferson?dbpv=2016-10&nif=phrase&char=60280,60305
6996	W. Somerset Maugham	Children	Mary Elizabeth Maugham	Section	3	Mary Elizabeth Maugham	exact	Although homosexual, Maugham entered into a relationship with Syrie Wellcome, the wife of Henry Wellcome, an American-born English pharmaceutical magnate. They had a daughter named Mary Elizabeth Maugham	http://nif.dbpedia.org/wiki/en/W._Somerset_Maugham?dbpv=2016-10&nif=phrase&char=9219,9241
6997	Margaret of Hereford	Children	Humphrey III de Bohun	Section	2	Humphrey III de Bohun	exact	 *  Humphrey III de Bohun	http://nif.dbpedia.org/wiki/en/Margaret_of_Hereford?dbpv=2016-10&nif=phrase&char=1563,1585
6998	Martin Wolff	Children	Konrad Wolff	Section	1.2	Konrad Wolff	exact	In 1903, he was appointed associate professor. About this time, he wrote his treatise on property law in Enneccerus–Kipp–Wolff, which became a standard work for almost half a century and was translated into Spanish in 1937. In 1907, he had a son, Konrad Wolff	http://nif.dbpedia.org/wiki/en/Martin_Wolff?dbpv=2016-10&nif=phrase&char=1436,1448
7000	Peder Olivarius Bugge	Children	Frederik Moltke Bugge	Abstract	0	Frederik Moltke Bugge	exact	Bugge was the father of teacher Frederik Moltke Bugge	http://nif.dbpedia.org/wiki/en/Peder_Olivarius_Bugge?dbpv=2016-10&nif=phrase&char=891,912
7002	Henare Tomoana	Children	Paraire Tomoana	Section	2	Paraire Tomoana	exact	By 1852 Tomoana had become a Christian, taking the name Henare at baptism, and he had married twice. The identity of his first wife is unknown, however his second wife, whom he married on 18 October 1852, was Ataneta Rukarei. They had no children. His third wife, Akenehi Patoka, is said to have borne 13 children, including Paraire Tomoana	http://nif.dbpedia.org/wiki/en/Henare_Tomoana?dbpv=2016-10&nif=phrase&char=1572,1587
7003	Joe Allbritton	Children	Robert Allbritton	Section	2	Robert Allbritton	exact	In 1975, he purchased The Washington Star along with its television station and smaller stations in the south. In 1978, he was forced to divest the newspaper.This became the foundation of his company, Allbritton Communications, which includes WJLA-TV, NewsChannel 8, short lived Internet venture TBD, and Politico, now run by his son, Robert Allbritton	http://nif.dbpedia.org/wiki/en/Joe_Allbritton?dbpv=2016-10&nif=phrase&char=1139,1156
7004	Paul Simon (politician)	Children	Sheila Simon	Section	6.2	Sheila Simon	exact	On April 21, 1960, Simon married his first wife, Jeanne Hurley Simon, a member of the state legislature. It was the first time in Illinois history that two sitting members of the Illinois General Assembly married. She was an integral part of her husband's rise to national prominence. She later became a successful lawyer, author, and chair of National Commission on Libraries and Information Science. She died in February 2000 of brain cancer. Upon her death, Illinois Senator Dick Durbin delivered a tribute to Mrs. Simon on the senate floor. Their daughter, Sheila Simon	http://nif.dbpedia.org/wiki/en/Paul_Simon_(politician)?dbpv=2016-10&nif=phrase&char=12000,12012
7005	Vardis Vardinogiannis	Children	Giannis Vardinogiannis	Section	3	Giannis Vardinogiannis	exact	He married Marianna Mpournaki, destined later to become one of the most prominent women of Greece. From the marriage five children were born. He is also the brother of shipping tycoon Yiorgos Vardinogiannis, known for being many years president of Panathinaikos F.C., husband of Marianna Vardinoyannis and father of Giannis Vardinogiannis	http://nif.dbpedia.org/wiki/en/Vardis_Vardinogiannis?dbpv=2016-10&nif=phrase&char=1583,1605
7006	Anna Nicole Smith	Children	Daniel Wayne Smith	Section	7.2	Daniel Wayne Smith	exact	(Main article: Daniel Wayne Smith	http://nif.dbpedia.org/wiki/en/Anna_Nicole_Smith?dbpv=2016-10&nif=phrase&char=18964,18982
7007	Akio Nojima	Children	Hirofumi Nojima	Abstract	0	Hirofumi Nojima	exact	Akio Nojima (野島 昭生 Nojima Akio, born April 6, 1945 in Tokyo, Japan) is a Japanese voice actor. He is the father of voice actors Hirofumi Nojima	http://nif.dbpedia.org/wiki/en/Akio_Nojima?dbpv=2016-10&nif=phrase&char=128,143
7008	Gloria Sevilla	Children	Suzette Ranillo	Section	1	Suzette Ranillo	exact	She is the mother of actress Suzette Ranillo	http://nif.dbpedia.org/wiki/en/Gloria_Sevilla?dbpv=2016-10&nif=phrase&char=1068,1083
7008	Gloria Sevilla	Children	Suzette Ranillo	Section	4	Suzette Ranillo	exact	 * In 1970, she was the first Filipino artist whose film merited an exhibition at the snooty Berlin International Film Festival. The movie was Badlis Sa Kinabuhi (Destiny).  * In 1973, her film Gimingaw Ako (I Miss You) also notched a record as the first movie from the Philippines to be shown in Moscow International Film Festival in Russia.  * In 1974, she and daughter Suzette Ranillo	http://nif.dbpedia.org/wiki/en/Gloria_Sevilla?dbpv=2016-10&nif=phrase&char=1568,1583
7009	Martin Crane	Children	Frasier Crane	Section	5	Frasier Crane	exact	 * Noah Crane  * Martin's unnamed grandfather  * Martin's unnamed father  * Martin Crane married to Hester Crane (née Palmer, deceased) and Ronee Crane  * Frasier Crane	http://nif.dbpedia.org/wiki/en/Martin_Crane?dbpv=2016-10&nif=phrase&char=14695,14708
7010	Rose McConnell Long	Children	Russell B. Long	Section	1	Russell B. Long	exact	She died in Boulder, Colorado, in 1970, where she lived near her daughter, Rose Lolita Long McFarland. She was also survived by her son, Palmer Reid Long of Shreveport, Louisiana, and her son Russell B. Long	http://nif.dbpedia.org/wiki/en/Rose_McConnell_Long?dbpv=2016-10&nif=phrase&char=953,968
7011	Eugen Viktor Feller	Children	William Feller	Abstract	0	William Feller	exact	Feller was born in 1871, in Lwów region, which after the partition of Poland was at the time a part of Austro-Hungary province known as Kingdom of Galicia and Lodomeria, to a Jewish family of David and Elizabeta (née Holzer) Feller. He was married to Ida (née Oehmichen) Feller, with whom he had twelve children, among them William Feller	http://nif.dbpedia.org/wiki/en/Eugen_Viktor_Feller?dbpv=2016-10&nif=phrase&char=479,493
7012	Gussie Busch	Children	August Busch III	Section	2.2	August Busch III	exact	As chairman, president or CEO of the Cardinals from the time the club was purchased by the brewery in 1953 until his death, Busch oversaw a team that won six National League pennants (1964, 1967, 1968, 1982, 1985, 1987) and three World Series (1964, 1967 and 1982). When his son, August Busch III	http://nif.dbpedia.org/wiki/en/Gussie_Busch?dbpv=2016-10&nif=phrase&char=2723,2739
7014	Charles Brandon, 1st Duke of Suffolk	Children	Henry Brandon, 1st Earl of Lincoln	Section	2	Henry Brandon, 1st Earl of Lincoln	exact	 * Lord Henry Brandon (11 March 1516 – 1522).  * Lady Frances Brandon (16 July 1517 – 20 November 1559), who married Henry Grey, Marquess of Dorset, by whom she was the mother of Lady Jane Grey.  * Lady Eleanor Brandon (1519 – 27 September 1547), who married Henry Clifford, 2nd Earl of Cumberland.  * Henry Brandon, 1st Earl of Lincoln	http://nif.dbpedia.org/wiki/en/Charles_Brandon,_1st_Duke_of_Suffolk?dbpv=2016-10&nif=phrase&char=7732,7766
7015	Charles Brandon, 1st Duke of Suffolk	Children	Henry Brandon, 2nd Duke of Suffolk	Section	2	Henry Brandon, 2nd Duke of Suffolk	exact	 * Henry Brandon, 2nd Duke of Suffolk	http://nif.dbpedia.org/wiki/en/Charles_Brandon,_1st_Duke_of_Suffolk?dbpv=2016-10&nif=phrase&char=7995,8029
7015	Charles Brandon, 1st Duke of Suffolk	Children	Henry Brandon, 2nd Duke of Suffolk	Section	3	Henry Brandon, 2nd Duke of Suffolk	exact	 *  The romance between Mary Tudor and Charles Brandon is fictionalised in When Knighthood Was in Flower, by American author Charles Major writing under the pseudonym Edwin Caskoden. It was first published by The Bobbs-Merrill Company in 1898 and proved an enormous success.   *  At least three movies have been based on this novel. A 1908 motion picture of the same name or under the title When Knights Were Bold  was directed by Wallace McCutcheon. This is considered a lost film. He is portrayed by Forrest Stanley in the 1922 film adaptation When Knighthood Was in Flower, directed by Robert G. Vignola, and by Richard Todd in The Sword and the Rose, an account of his romance with Mary Tudor in 1515.  * The Reluctant Queen by Molly Costain Haycraft presents another fictionalised version of the relationship between Brandon and Mary Tudor.  *  Brandon is briefly fictionalised in the historical novel The Last Boleyn by author Karen Harper.  *  Brandon is portrayed by actor Henry Cavill in the Showtime series The Tudors. He serves as a confidant to best friend Henry VIII and therefore a number of Brandon’s storylines are fictionalised for dramatic purposes. For example, he is married twice and is estranged from second wife Catherine Willoughby Brandon, Duchess of Suffolk (Rebekah Wainwright). He takes on an official mistress, a French expatriate (played by Selma Brook), who cares for him up until his death. Also, he only has one son here, Henry (Michael Winder), presumably a representation of Henry Brandon, 2nd Duke of Suffolk	http://nif.dbpedia.org/wiki/en/Charles_Brandon,_1st_Duke_of_Suffolk?dbpv=2016-10&nif=phrase&char=9976,10010
7016	Antal Stašek	Children	Ivan Olbracht	Abstract	0	Ivan Olbracht	exact	His best known novel is Matusch the Shoemaker and his Friends, published posthumously in 1932. Stašek worked briefly in Mohelnice before moving in 1913 to Prague, where he spent the rest of his life. The writer Ivan Olbracht	http://nif.dbpedia.org/wiki/en/Antal_Stašek?dbpv=2016-10&nif=phrase&char=724,737
7018	Ru Zhijuan	Children	Wang Anyi	Abstract	0	Wang Anyi	exact	Her second daughter Wang Anyi	http://nif.dbpedia.org/wiki/en/Ru_Zhijuan?dbpv=2016-10&nif=phrase&char=183,192
7019	George Gund II	Children	Agnes Gund	Section	4	Agnes Gund	exact	In 1991, Agnes Gund	http://nif.dbpedia.org/wiki/en/George_Gund_II?dbpv=2016-10&nif=phrase&char=5271,5281
7020	Fidel Castro	Children	Alina Fernández	Section	7.2	Alina Fernández Revuelta	partial	Fidel has five other sons by his second wife, Dalia Soto del Valle: Antonio, Alejandro, Alexis, Alexander "Alex", and Ángel Castro Soto del Valle. While Fidel was married to Mirta, he had an affair with Natalia "Naty" Revuelta Clews, who gave birth to his daughter, Alina Fernández Revuelta	http://nif.dbpedia.org/wiki/en/Fidel_Castro?dbpv=2016-10&nif=phrase&char=88915,88939
7022	George Gund II	Children	George Gund III	Section	4	George Gund III	exact	George Gund III	http://nif.dbpedia.org/wiki/en/George_Gund_II?dbpv=2016-10&nif=phrase&char=5081,5096
7023	George Gund II	Children	Gordon Gund	Section	4	Gordon Gund	exact	George Gund III and Gordon Gund	http://nif.dbpedia.org/wiki/en/George_Gund_II?dbpv=2016-10&nif=phrase&char=5101,5112
7024	George Gund II	Children	Graham Gund	Section	4	Graham Gund	exact	Graham Gund	http://nif.dbpedia.org/wiki/en/George_Gund_II?dbpv=2016-10&nif=phrase&char=5374,5385
7026	Betty Hemings	Children	John Hemings	Section	1	John Hemings	exact	 *  John Hemings	http://nif.dbpedia.org/wiki/en/Betty_Hemings?dbpv=2016-10&nif=phrase&char=6597,6610
7027	Betty Hemings	Children	Mary Hemings	Abstract	0	Mary Hemings	exact	Betty's oldest daughter Mary Hemings	http://nif.dbpedia.org/wiki/en/Betty_Hemings?dbpv=2016-10&nif=phrase&char=1033,1045
7032	Mathilde Danegger	Children	Karin Lesch	Section	2	Karin Lesch	exact	By her second husband she was the mother of the actress Karin Lesch	http://nif.dbpedia.org/wiki/en/Mathilde_Danegger?dbpv=2016-10&nif=phrase&char=4260,4271
7033	Jean-Paul Elkann	Children	Alain Elkann	Section	1.2	Alain Elkann	exact	He married in New York with Carla Ovazza (1922–2000), heir to a Jewish banking family of Turin and Ettore Ovazza's niece, whom he met at Columbia University. They have a son Alain Elkann	http://nif.dbpedia.org/wiki/en/Jean-Paul_Elkann?dbpv=2016-10&nif=phrase&char=1039,1051
7034	Tamás Deutsch (politician)	Children	Bence Deutsch	Section	2	Bence Deutsch	exact	Tamás Deutsch is Jewish. He divorced twice, his second wife was Ágnes Sarolta Für, a daughter of former Minister of Defence Lajos Für, is a program organiser. During this marriage Deutsch took his wife's last name, so his name was Tamás Deutsch-Für between 2006 and 2008. He has four children and two infant children. One of his sons, Bence Deutsch	http://nif.dbpedia.org/wiki/en/Tamás_Deutsch_(politician)?dbpv=2016-10&nif=phrase&char=2761,2774
7037	Carroll O'Connor	Children	Hugh O'Connor	Section	3.3	Hugh O'Connor	exact	While coping with his son's drug problem, O'Connor starred as Sparta, Mississippi, Police Chief Bill Gillespie, a tough veteran Mississippi cop on In the Heat of the Night. Based on the 1967 movie of the same name, the series debuted on NBC in March 1988 and performed well. He cast his son Hugh O'Connor	http://nif.dbpedia.org/wiki/en/Carroll_O'Connor?dbpv=2016-10&nif=phrase&char=10045,10058
7038	Carol Arthur	Children	Michael DeLuise	Abstract	0	Michael DeLuise	exact	Arthur was born Carol Arata in Hackensack, New Jersey, the daughter of Mildred (née Foehl) and Peter Arata, a police officer. She is the widow of Dom DeLuise, and the mother of actors Peter DeLuise, Michael DeLuise	http://nif.dbpedia.org/wiki/en/Carol_Arthur?dbpv=2016-10&nif=phrase&char=957,972
7039	Carol Arthur	Children	Peter DeLuise	Abstract	0	Peter DeLuise	exact	Arthur was born Carol Arata in Hackensack, New Jersey, the daughter of Mildred (née Foehl) and Peter Arata, a police officer. She is the widow of Dom DeLuise, and the mother of actors Peter DeLuise	http://nif.dbpedia.org/wiki/en/Carol_Arthur?dbpv=2016-10&nif=phrase&char=942,955
7041	Yu Lan	Children	Tian Zhuangzhuang	Abstract	0	Tian Zhuangzhuang	exact	Yu Lan is a mainland Chinese film actress. In 1961, Yu won the award for Best Actress at the 2nd Moscow International Film Festival for her performance in A Revolutionary Family. Her youngest son is Chinese director and professor at the Beijing Film Academy Tian Zhuangzhuang	http://nif.dbpedia.org/wiki/en/Yu_Lan?dbpv=2016-10&nif=phrase&char=258,275
7043	Charles Lindbergh	Children	Anne Lindbergh	Section	5	Anne Lindbergh	exact	The couple were married on May 27, 1929 in Engelwood and managed to keep the location of their honeymoon a secret despite the best efforts of paparazzi to find them. They had six children: Charles Augustus Lindbergh Jr. (1930–1932); Jon Morrow Lindbergh (b. August 16, 1932); Land Morrow Lindbergh (b. 1937), who studied anthropology at Stanford University and married Susan Miller in San Diego; Anne Lindbergh	http://nif.dbpedia.org/wiki/en/Charles_Lindbergh?dbpv=2016-10&nif=phrase&char=36669,36683
7044	Carol Arthur	Children	David DeLuise	Abstract	0	David DeLuise	exact	Arthur was born Carol Arata in Hackensack, New Jersey, the daughter of Mildred (née Foehl) and Peter Arata, a police officer. She is the widow of Dom DeLuise, and the mother of actors Peter DeLuise, Michael DeLuise and David DeLuise	http://nif.dbpedia.org/wiki/en/Carol_Arthur?dbpv=2016-10&nif=phrase&char=977,990
7045	Lydia Shum	Children	Joyce Cheng	Section	5.2	Joyce Cheng Yan-Yee	partial	On 30 May 1987, Joyce Cheng Yan-Yee	http://nif.dbpedia.org/wiki/en/Lydia_Shum?dbpv=2016-10&nif=phrase&char=3902,3921
7046	Kaikesi	Children	Kumbhakarna	Abstract	0	Kumbhakarna	exact	She was daughter of Rakshasa Sumali and his wife Ketumati / Tataka. She schemed with her parents to seduce the Rishi Vishrava and through him, produce powerful, demonic offspring. Vishrava left his wife Ilavida and his son Kubera to marry Kaikesi and through her, he fathered Ravana, Vibhishana, Kumbhakarna	http://nif.dbpedia.org/wiki/en/Kaikesi?dbpv=2016-10&nif=word&char=459,470
7048	Pushpavalli	Children	Rekha	Abstract	0	Rekha	exact	Pentapadu Pushpavalli, better known as Pushpavalli, was a Telugu and Tamil film actress. She was the second romantic interest of Gemini Ganesan. She had two daughters with him, of which the eldest was Rekha	http://nif.dbpedia.org/wiki/en/Pushpavalli?dbpv=2016-10&nif=word&char=201,206
7051	Jarl Kulle	Children	Maria Kulle	Abstract	0	Maria Kulle	exact	Jarl Lage Kulle (27 February 1927 – 3 October 1997) was a Swedish film and stage actor and director, and father of Maria Kulle	http://nif.dbpedia.org/wiki/en/Jarl_Kulle?dbpv=2016-10&nif=phrase&char=115,126
7053	Uwe Nettelbeck	Children	Sandra Nettelbeck	Abstract	0	Sandra Nettelbeck	exact	Nettelbeck was married to author, film producer and actress Petra Nettelbeck, and was the father of film director and screenwriter Sandra Nettelbeck	http://nif.dbpedia.org/wiki/en/Uwe_Nettelbeck?dbpv=2016-10&nif=phrase&char=447,464
7054	Julia Lennon	Children	Julia Baird	Section	2.4	Julia Baird	exact	Julia had two daughters with Dykins: Julia Baird	http://nif.dbpedia.org/wiki/en/Julia_Lennon?dbpv=2016-10&nif=phrase&char=13679,13690
7055	Herbert Standing	Children	Percy Standing	Abstract	0	Percy Standing	exact	Standing's children include Guy Standing, Wyndham Standing, Percy Standing	http://nif.dbpedia.org/wiki/en/Herbert_Standing?dbpv=2016-10&nif=phrase&char=423,437
7056	Surinder Singh Kairon	Children	Adesh Partap Singh Kairon	Section	3	Adesh Partap Singh Kairon	exact	Kairon was married to Kusum Kumari. The couple had 3 sons, Adesh Partap Singh Kairon	http://nif.dbpedia.org/wiki/en/Surinder_Singh_Kairon?dbpv=2016-10&nif=phrase&char=1062,1087
7056	Surinder Singh Kairon	Children	Adesh Partap Singh Kairon	Abstract	0	Adesh Partap Singh Kairon	exact	Surinder Singh Kairon (8 December 1927 – 16 March 2009) was an Indian politician from Punjab. He was a member of Indian National Congress and represented Taran Taran in 10th Lok Sabha. He was son of ex-chief minister of Punjab, Partap Singh Kairon. He was a member of Punjab Vidhan Sabha before being elected to the Lok Sabha. His son Adesh Partap Singh Kairon	http://nif.dbpedia.org/wiki/en/Surinder_Singh_Kairon?dbpv=2016-10&nif=phrase&char=335,360
7058	David Poe Jr.	Children	William Henry Leonard Poe	Section	1	William Henry Leonard Poe	exact	In 1806, David Jr. married Elizabeth "Eliza" Arnold Hopkins, whose first husband, Charles Hopkins, had died six months before. Poe was considered an inferior actor compared to his young wife, possibly due to stage fright. One critic said of Eliza and David, "the lady was young and pretty, and evinced talent both as a singer and actress; the gentleman was literally nothing." The couple's eldest child, William Henry Leonard Poe	http://nif.dbpedia.org/wiki/en/David_Poe_Jr.?dbpv=2016-10&nif=phrase&char=1028,1053
7062	Seyed Karim Amiri Firuzkuhi	Children	Amir Banoo Karimi	Section	5	Amir Banoo Karimi	exact	 * Rahi Mo'ayyeri  * Amir Banoo Karimi	http://nif.dbpedia.org/wiki/en/Seyed_Karim_Amiri_Firuzkuhi?dbpv=2016-10&nif=phrase&char=6808,6825
7062	Seyed Karim Amiri Firuzkuhi	Children	Amir Banoo Karimi	Section	3	Amir Banoo Karimi	exact	Being independently able to live off the proceeds of his inherited lands in Firuzkuh, he could spare his sensitive nature from the burden of the duties of professional involvement with the government. After his death, his daughter Amir Banoo Karimi	http://nif.dbpedia.org/wiki/en/Seyed_Karim_Amiri_Firuzkuhi?dbpv=2016-10&nif=phrase&char=6149,6166
7063	Benjamin Pitman (Hawaii)	Children	Henry Hoʻolulu Pitman	Section	1	Henry Hoʻolulu Pitman	exact	Their children were Mary Pitman Ailau (1838/41–1905), Henry Hoʻolulu Pitman	http://nif.dbpedia.org/wiki/en/Benjamin_Pitman_(Hawaii)?dbpv=2016-10&nif=phrase&char=1692,1713
7066	Dennis Roldan	Children	Michele Gumabao	Section	2	Michele Gumabao	exact	Roldan revealed that he made a "covenant" with God during his time in jail as a result of prison-based Bible studies and fellowship seminars. He has since become a born-again Christian. He has been a pastor of Jesus Christ the Life Giver Ministry based in Quezon City. He is the father of the actor Marco Gumabao, introduced in ABS-CBN's comedy series, Luv U,  and Michele Gumabao	http://nif.dbpedia.org/wiki/en/Dennis_Roldan?dbpv=2016-10&nif=phrase&char=1497,1512
7070	Van Johnson	Children	Tracy Keenan Wynn	Section	3	Tracy Keenan Wynn	exact	Johnson married former stage actress Eve Abbott (May 6, 1914 – October 10, 2004) on January 25, 1947, the day after her divorce from actor Keenan Wynn was finalized. In 1948, the newlyweds had a daughter, Schuyler. By this marriage, Johnson had two stepsons, Edmond Keenan (Ned) and Tracy Keenan Wynn	http://nif.dbpedia.org/wiki/en/Van_Johnson?dbpv=2016-10&nif=phrase&char=10863,10880
7071	Lillian Spender	Children	Harold Spender	Section	1	Harold Spender	exact	She died at Bath on 4 May 1895. Of Mrs. Spender's eight children, seven survived her. Two of her sons, J. A. Spender and Harold Spender	http://nif.dbpedia.org/wiki/en/Lillian_Spender?dbpv=2016-10&nif=phrase&char=994,1008
7073	Bill Feldman	Children	Luke Feldman	Abstract	0	Luke Feldman	exact	Feldman's son Luke Feldman	http://nif.dbpedia.org/wiki/en/Bill_Feldman?dbpv=2016-10&nif=phrase&char=870,882
7074	Louis Marshall	Children	Bob Marshall 	Section	3.3	Bob Marshall Wilderness	partial	Drawing deeply from their childhood experiences in the Adirondacks, the younger boys, Bob and George, became noted conservationists. The sprawling Bob Marshall Wilderness	http://nif.dbpedia.org/wiki/en/Louis_Marshall?dbpv=2016-10&nif=phrase&char=19554,19577
7076	Ferdinand Marcos	Children	Imee Marcos	Abstract	0	Imee Marcos	exact	The Marcos family enjoyed a decadent lifestyle—taking away billions of dollars from the country in the course of their US-backed rule between 1965 and 1986. His wife Imelda Marcos, whose excesses during the couple's kleptocracy made her infamous in her own right, spawned the term "Imeldific". In 2008, Philippines trial court judge Silvino Pampilo, acquitted Imelda Marcos, then widow of Ferdinand Marcos, of 32 counts of illegal money transfer after having previously been convicted of graft in 1993. In 2010, she was ordered to repay the Philippine government almost $280,000 for funds taken by Ferdinand Marcos in 1983. In 2012, a US Court of Appeals of the Ninth Circuit upheld a contempt judgement against Imelda and her son Bongbong Marcos for violating an injunction barring them from dissipating their assets, and awarded $353.6 million to human rights victims. Despite still facing numerous ongoing criminal graft charges, as of March 2016, she was still active in Philippine politics along with two of her four children, Imee Marcos	http://nif.dbpedia.org/wiki/en/Ferdinand_Marcos?dbpv=2016-10&nif=phrase&char=5141,5152
7078	Barbara Kwiatkowska-Lass	Children	Katharina Böhm	Section	2	Katharina Böhm	exact	She married film director Roman Polanski in 1959; they divorced in 1962. The following year she met Karlheinz Böhm on the set of the movie Rififi in Tokyo (Rififi à Tokyo, 1963) in Tokyo; the couple later married, their daughter is actress Katharina Böhm	http://nif.dbpedia.org/wiki/en/Barbara_Kwiatkowska-Lass?dbpv=2016-10&nif=phrase&char=1045,1059
7079	Bruno Freindlich	Children	Alisa Freindlich	Abstract	0	Alisa Freindlich	exact	Bruno Arturovich Freindlich (Russian: Бруно Артурович Фрейндлих; 10 October 1909 – 9 July 2002) was a Soviet/Russian actor of German ancestry who became People's Artist of the Soviet Union in 1974. His daughter Alisa Freindlich	http://nif.dbpedia.org/wiki/en/Bruno_Freindlich?dbpv=2016-10&nif=phrase&char=211,227
7080	John Parisella	Children	Bethenny Frankel	Section	2	Bethenny Frankel	exact	 * In 1975, he married Bernadette Birk, the former wife of Jewish American horse trainer Robert J. Frankel. Parisella and Frankel were originally friends as well as competitors. Parisella raised Bethenny, Birk's daughter with Frankel as his own child from the age of five. His stepdaughter, Bethenny Frankel	http://nif.dbpedia.org/wiki/en/John_Parisella?dbpv=2016-10&nif=phrase&char=1105,1121
7081	Heinz Arndt	Children	Bettina Arndt	Section	1	Bettina Arndt	exact	Arndt had three children, Christopher, Nicholas and well known sex therapist Bettina Arndt	http://nif.dbpedia.org/wiki/en/Heinz_Arndt?dbpv=2016-10&nif=phrase&char=1886,1899
